Latitude,Longitude
43.67171211911842,-79.39087785766945
43.67400936320143,-79.3911703141845
43.67313932616869,-79.38993775711155
43.67326003592302,-79.39223544614256
43.67240299641043,-79.39054029573376
43.672023985933066,-79.3904041943312
43.672942313636625,-79.39275560878453
43.6728675274303,-79.39249283790004
43.67404027889946,-79.39151069796715
43.67346335029542,-79.39002526116025
43.671495778768204,-79.39153599708133
43.67392560334847,-79.3901015183077
43.67162573334726,-79.39016693581965
43.673526820971134,-79.39258959259455
43.67298288159448,-79.39253210374731
43.67372951616886,-79.39244263444168
43.673005647120114,-79.39183679680059
43.671689170846435,-79.39288231642327
43.67169799004685,-79.39061200607071
43.67227502818715,-79.39204051205415
43.6729877052715,-79.39107439870986
43.67316286695221,-79.39190585360149
43.67338539433074,-79.39170711898704
43.673473149630276,-79.391177798599
43.672969830770086,-79.39222494081027
43.67358331549167,-79.39254418607976
43.67229746538485,-79.39065098255833
43.67250371474951,-79.3906309326124
43.678634924359606,-79.39193122949172
43.67579275604587,-79.39260424619476
43.67714749717215,-79.39237681757469
43.67616642885936,-79.39122585300697
43.67818821627697,-79.39154639619981
43.67598073148442,-79.39045251198063
43.67795612359536,-79.39236846628233
43.67761114420719,-79.39209216273314
43.67700036968342,-79.3904424055632
43.67711320208441,-79.39261192207749
43.677387996319254,-79.39253449511192
43.67664992755727,-79.39138260814353
43.67805809345809,-79.39111956350774
43.67725238675009,-79.39275303366763
43.67582361056019,-79.39242196773817
43.67835724064346,-79.39057142907313
43.67605929803533,-79.39169563791597
43.67844471518142,-79.39190837766851
43.676400091350644,-79.39168135828405
43.67842283216039,-79.39211350950903
43.67797468076361,-79.39251512762955
43.677486264125434,-79.39064437715474
43.676201660246875,-79.39053137354149
43.67816728663549,-79.39192065825802
43.67767901089356,-79.39093781710329
43.67567247577403,-79.39041745652077
43.668305283873124,-79.39279681815894
43.667746688108096,-79.3901606043211
43.66883435781274,-79.39111310893121
43.667684604534635,-79.39204980913824
43.666659215111736,-79.39286844580919
43.666684457795455,-79.3914601952
43.66895697136822,-79.39195263355688
43.668728391792904,-79.39152492537448
43.66820559435495,-79.39277974059353
43.66778066284776,-79.39028245593938
43.667677029022364,-79.39259283845537
43.66789696343808,-79.3914789511911
43.66916360944719,-79.38997029828307
43.667838027996254,-79.39278217775572
43.66700724561304,-79.39242919758284
43.669005654502335,-79.39046012643765
43.6678195757346,-79.39047623241909
43.66767473399556,-79.3920139484409
43.6668597464947,-79.39067159656581
43.66821250581481,-79.39120739435933
43.66842959387651,-79.39142947488767
43.66760128250925,-79.39120950943794
43.66681657080649,-79.39192403059648
43.66863311739751,-79.39191364227563
43.6692661936983,-79.39232158266596
43.6693033377435,-79.39060352372412
43.66712346237984,-79.39257644549429
43.66878972906948,-79.39074823288541
43.671676036050314,-79.39903821189048
43.67371176610623,-79.39693011638205
43.67397629357766,-79.39861262044188
43.672069466441876,-79.396841154604
43.67161312183676,-79.39744147235088
43.67169106092024,-79.39653036667526
43.672448003549704,-79.39787758226399
43.67373389430236,-79.39810019558303
43.67271154979414,-79.39875686573896
43.67298438603948,-79.39686622119245
43.67180449595066,-79.3988075533325
43.67161428333141,-79.39795522445719
43.671615669113194,-79.39873227786627
43.67203394199918,-79.39889876743504
43.671915206301954,-79.39697145250146
43.671279003446024,-79.39890080045964
43.673535940565735,-79.39780966428204
43.67266099457198,-79.39740868808946
43.67234225767009,-79.39831151825773
43.67213344391863,-79.39778751114687
43.671167245710876,-79.3980734046779
43.671170667475614,-79.39627861988406
43.673518864853975,-79.39658711561577
43.67133494124779,-79.39787062810369
43.67185335166428,-79.39800985510507
43.67121253241084,-79.396126093189
43.67291120961391,-79.39849443405713
43.67355696376813,-79.39703120573293
43.67326809478824,-79.39853883870734
43.67392280686588,-79.39741489582073
43.67206468024138,-79.39863124995478
43.67263101945561,-79.38438114254386
43.67357856619176,-79.38599501332853
43.671728844624425,-79.38494853751737
43.67180516326603,-79.38423555355367
43.67263216569325,-79.38645795745212
43.67128669461567,-79.38545692983911
43.67312750094384,-79.38485426827098
43.672699292649455,-79.38386887586427
43.67281245786513,-79.38528084496566
43.671381660981005,-79.38476001052213
43.67196037402343,-79.38393029525764
43.673855997218304,-79.38572732115031
43.672768716727724,-79.38543325156643
43.671704721384614,-79.38589054414523
43.67328803816674,-79.38504662181163
43.67149218217539,-79.38462633835364
43.67135605327294,-79.38574977199966
43.67334364772877,-79.38570784225935
43.67355965936352,-79.38483188273075
43.67314278027357,-79.38472082178505
43.67389226475081,-79.3853479139278
43.673952236897996,-79.3860480271702
43.67187031415432,-79.38514470672736
43.67121668259575,-79.38458269897751
43.674818001000034,-79.38849496303568
43.67426546124864,-79.38751836935106
43.67527391681672,-79.3876440731541
43.67605469230138,-79.38940179142583
43.67433509301615,-79.3882947003276
43.674061533774896,-79.38973078902087
43.67579771050161,-79.38739984676839
43.674777489695174,-79.38722181102243
43.67599016898359,-79.38868560757079
43.67603059968225,-79.38725420699822
43.6746637943422,-79.38970522670012
43.673770300714,-79.3893995770547
43.67583838214981,-79.38953889190286
43.67630566415083,-79.38857102642545
43.67468723186312,-79.38687326361122
43.67597379246596,-79.3886147407307
43.676338591691575,-79.38708519635045
43.67549472396577,-79.38749383552968
43.67568870074975,-79.38928253916743
43.6751917649634,-79.38681902592495
43.675435343758316,-79.38760590677393
43.673438661110815,-79.38798091511285
43.67487845594806,-79.39453354726011
43.675898921624785,-79.39438829867868
43.6763057159225,-79.39500342483588
43.674347504328644,-79.3934837581593
43.67452260593128,-79.39319718388592
43.67453805920183,-79.3943589240152
43.6739523706886,-79.39411567367857
43.67499151689518,-79.3939639532806
43.675198850441596,-79.39513506071135
43.67587728509748,-79.39322461528187
43.67524706356192,-79.39389415310836
43.675121108636255,-79.39438428482426
43.67392246321579,-79.39447542685113
43.673696686908855,-79.39431270701512
43.6743771361387,-79.39366045020445
43.67422822586097,-79.39580720882957
43.674472188514834,-79.39590944552448
43.67418401454044,-79.39485175809021
43.673988455947395,-79.39511261449962
43.67365545847345,-79.39490201810071
43.67491747081413,-79.39419609426491
43.67414117744918,-79.39549736963758
43.67579790089233,-79.39534544694756
43.67408079801784,-79.39363139052102
43.67341741335536,-79.39335353329774
43.675979766480836,-79.39561676328059
43.674642554004976,-79.39344603013286
43.673863845866514,-79.39473908405783
43.67186017965401,-79.3945769350524
43.66996535330397,-79.39428302453956
43.67100633369667,-79.39593563538537
43.67022783465226,-79.39446092715731
43.67066943535528,-79.39402618980877
43.67184647538256,-79.3955502933588
43.67185667654263,-79.39431857233836
43.67157880706696,-79.39397684836041
43.66955576229438,-79.3951465858317
43.66927186340284,-79.39325830342703
43.669736296178876,-79.39556839070245
43.670317857943836,-79.39497765455506
43.67166573778133,-79.39488659937042
43.67051091896938,-79.39388904534373
43.668979724379184,-79.3945942832173
43.669310205646234,-79.3932890154079
43.66927807079525,-79.39587485958769
43.67149877487909,-79.39494883403482
43.670023949191126,-79.39420662884993
43.67055298665782,-79.39430617202254
43.67017056429998,-79.39360584618531
43.6706538434778,-79.39567817051083
43.671775067022594,-79.39574293744138
43.66916013939159,-79.39303270068272
43.669323099663664,-79.3959313553768
43.670893528894624,-79.39519315867356
43.670581117723465,-79.3952699474384
43.670336741413095,-79.39495642857322
43.67099173829012,-79.3888206891411
43.66902725254405,-79.38951041109928
43.66926181880477,-79.38893921976786
43.67104949574399,-79.38681499728449
43.6699806668755,-79.3895743815851
43.66942433053219,-79.38876055831837
43.66951808273562,-79.38856852530093
43.66902204383963,-79.38757272224422
43.669767125704865,-79.38759345054942
43.67047763862331,-79.38698838460137
43.669081117749506,-79.3872007035928
43.671156611978255,-79.38826529579914
43.66967718918724,-79.38790229802858
43.66906912154992,-79.38964910349469
43.669545711929686,-79.38935947725128
43.670531743028064,-79.3891371564138
43.67068947935507,-79.38707729907752
43.669539557205404,-79.387698959623
43.66908462489366,-79.38738968059556
43.668985184664876,-79.38685611837221
43.671345513469845,-79.3894950338939
43.671038170430855,-79.38780835760664
43.6704004238285,-79.38844022215527
43.67031994681085,-79.38697856287195
