Latitude,Longitude
43.671918054953494,-79.39278064877433
43.673734296136665,-79.39034814867249
43.67396094943461,-79.39144675915496
43.67341896824491,-79.39275290974524
43.67242372819074,-79.39246502360659
43.67220078615975,-79.39049901523117
43.67169957069036,-79.39074122391388
43.67121992908662,-79.3916891968564
43.67147629418489,-79.3922404735445
43.67175573005862,-79.39168247321297
43.671441145750435,-79.39153688020482
43.67330830367403,-79.39241418597452
43.67401805068621,-79.3928114556543
43.672129599313394,-79.3924922477479
43.67305807448894,-79.39245161858089
43.67302608644074,-79.39202179678774
43.672593164200975,-79.39274310899272
43.673109829170365,-79.39052031471105
43.67304870434476,-79.39143234249882
43.67116706020221,-79.390975931903
43.67327781783963,-79.39250400989808
43.671187946679254,-79.39236072804778
43.673967427962445,-79.39273329274467
43.67343020283044,-79.39247718616419
43.67220451783781,-79.39215927251189
43.673796866843816,-79.39289205659708
43.67647944060876,-79.39005073526596
43.67703352582503,-79.38998635849896
43.67715410383499,-79.39128589524138
43.67611351907061,-79.39050815771894
43.67637447724988,-79.39113217145015
43.67585463403754,-79.39163790381484
43.67760158340334,-79.39179078095998
43.677472800568985,-79.39207175108332
43.676940825089794,-79.39035568944419
43.67858580971416,-79.38998995900482
43.67664190821343,-79.3906698627058
43.67797580314693,-79.39070223989945
43.67794281428039,-79.39225798147788
43.67760572848768,-79.39122030276634
43.67846673243414,-79.39066749825407
43.67589663815743,-79.39084394518886
43.6778720502829,-79.39231590610521
43.676608070302834,-79.39083301899424
43.67565990725254,-79.39000816107222
43.67820019565664,-79.39168614250741
43.676949599412914,-79.39166938175597
43.677877273094175,-79.39035729200806
43.676662688969564,-79.39075198417524
43.678540475837515,-79.39203418957227
43.668431196734524,-79.39241677779673
43.66748573326631,-79.39063492309221
43.66908469080672,-79.39233477634224
43.668997291485454,-79.39066608272486
43.667559075457575,-79.39036027337487
43.66905219471128,-79.39054556641726
43.66894343071969,-79.3928678669778
43.66800229513379,-79.39145767196544
43.66687747402372,-79.39281874352972
43.669642976046816,-79.39142911493802
43.667908549685,-79.39109228746511
43.66695776374523,-79.39004426842627
43.66893717094149,-79.39068069182136
43.66850975263162,-79.39262413903701
