Latitude,Longitude
43.67263683316576,-79.39252243106745
43.67347482826688,-79.3922054402717
43.672251223749825,-79.39279898874366
43.67146215923267,-79.39046235509382
43.67364100603835,-79.39265551452982
43.67186132642573,-79.3925954816075
43.67400662824546,-79.3927799421283
43.67364091374123,-79.39063501277056
43.67278713671891,-79.3916367312292
43.67218357417072,-79.39267619691927
43.673490148896136,-79.39011021538217
43.672906366682916,-79.39087852558501
43.671658211316725,-79.39269720551201
43.67208163093652,-79.39019250935824
43.67269378805856,-79.39108661667908
43.67129267188091,-79.39056313685947
43.673917922350405,-79.39132119941203
43.67210722879316,-79.39118371083059
43.671242625113294,-79.39001525536891
43.67363178338111,-79.39032931837035
43.67224643526731,-79.38995546411284
43.67381470855419,-79.39069139517298
43.67154495642115,-79.3915799615766
43.671996898635385,-79.39213268633533
43.67356216146361,-79.39083221019486
43.6713974306014,-79.39187802497892
43.677007368335495,-79.39278454553356
43.678097939168985,-79.39135221834026
43.67642180490535,-79.3909127797306
43.67581833267041,-79.3908319660054
43.67719491356653,-79.39187167442061
43.678010788795284,-79.39031714683338
43.678360183400116,-79.39097484584312
43.67679099289252,-79.39159212082464
43.6785525866455,-79.3902697453584
43.67751913500033,-79.38995961268888
43.67581858067639,-79.38998745982731
43.67827712820596,-79.39183672215644
43.676498572774534,-79.39060856769001
43.67596886623111,-79.39255469357776
43.67702785909947,-79.39011338320675
43.6766078312539,-79.39261244020983
43.677370737543214,-79.39052807723101
43.67847165167506,-79.39181634119328
43.6782246067236,-79.39228851827951
43.67698824582984,-79.39241943748087
43.677542097236206,-79.39234716996548
43.67697028826734,-79.3920525115497
43.67570475859438,-79.3916959091785
43.67652302693845,-79.39180434746783
43.66809277540705,-79.39152291704484
43.66851867782359,-79.39039543192838
43.66871336081373,-79.3915434470835
43.669114940045084,-79.3925678469908
43.66741039689022,-79.39120962174725
43.66884126163601,-79.39153289784672
43.667636056248895,-79.3914321821624
43.66841214677962,-79.39027472902144
43.66692886845342,-79.39287319816475
43.668326317923594,-79.39118377336041
43.66849858003823,-79.390620483871
43.66817056249234,-79.3927939542767
43.6677308792481,-79.39215572424332
43.66765646355861,-79.39062775971956
43.667788610956016,-79.39287234920721
43.667142933209135,-79.39019331565326
43.668566302587315,-79.39181509670021
43.66785725101855,-79.39245399132585
43.66854138016268,-79.39157181767204
43.66911838226356,-79.39121161713194
43.66767014960243,-79.39032270389589
43.6695464484557,-79.391175815912
43.66931584726676,-79.39019553132646
43.667299556340545,-79.39091913759154
43.66771625249021,-79.39241612807399
43.66893577021373,-79.39004467383332
43.66833549246305,-79.39267546022002
43.672266687795414,-79.39894950202695
43.67373837988993,-79.39717794181459
43.67349486295686,-79.39814947865219
43.6733899325996,-79.39668162294787
