Latitude,Longitude
43.67244554723315,-79.3903593965566
43.67318250535524,-79.39046374360935
43.67122402338833,-79.39094238766316
43.67356835454711,-79.392102033592
43.67360150711108,-79.39254713645013
43.671512342057405,-79.39090692645868
43.67357215152525,-79.3923431724754
43.67367864080551,-79.3899825964789
43.672493463419386,-79.39266214716795
43.67214158854264,-79.39108587807122
43.67383952537076,-79.3904730757705
43.67296607547363,-79.39255241737501
43.672266940874245,-79.39091986646626
43.67139764564264,-79.39089527354415
43.673439779882145,-79.38992214055341
43.67197117539787,-79.39217290067577
43.672919350792405,-79.39147381655211
43.673416137311065,-79.39001482996598
43.67141023811803,-79.39045056757575
43.673149188408026,-79.39048314145117
43.67127726254817,-79.39253349897879
43.671201082821206,-79.39244685893726
43.672755334684574,-79.39120890094149
43.67182701938262,-79.39187345930826
43.673587263818874,-79.39043543753779
43.673467045965836,-79.39160883383913
43.67651785133005,-79.39145821520385
43.675972801391104,-79.39089030863501
43.67686385851528,-79.3923528570668
43.67742265107492,-79.39181077600107
43.677246855771536,-79.39104909218324
43.67580204901522,-79.39155765799323
43.67812746546686,-79.3910206120517
43.678622632067025,-79.39029611217975
43.67571128170381,-79.39231413418716
43.67693530307202,-79.39287343939121
43.677089442709885,-79.39245984425094
43.6773091147679,-79.39054600848574
43.67704507753753,-79.39160472250765
43.676530675002226,-79.39109450149842
43.676089481702455,-79.3918255855124
43.67626694099142,-79.391935453686
43.6759579755421,-79.39266034130944
43.67795497292741,-79.39058440309259
43.677875712287864,-79.39150036271766
43.67616374450043,-79.39121316206545
43.678273368097955,-79.39150913379956
43.67720686338328,-79.3918291226157
43.67724496879524,-79.39149431074878
43.67691775458013,-79.3927789949219
43.669567072437296,-79.39147825469303
43.66794867486694,-79.39238131033471
43.669326999712716,-79.39025180323596
43.66702905656059,-79.39185415945082
43.668627170301875,-79.39046081890895
43.666873515677054,-79.39243677646445
43.668706767431964,-79.39146900847302
43.66802035481762,-79.391866389587
43.66734213756107,-79.39196370978894
43.66790095559043,-79.39022522265337
43.66868604142353,-79.39087591921779
43.668521970649884,-79.39066652516115
43.66890576196647,-79.39265776489387
43.66742449291129,-79.39014219507052
43.667725282662914,-79.39252077162242
43.66693944524564,-79.39168919676395
43.668035606235115,-79.39261808351448
43.66926911626441,-79.39287394671219
43.66719671300719,-79.39183422731999
43.66780028352667,-79.39042681562606
43.66833168600995,-79.39268629206997
43.66709898940296,-79.39221393895986
43.668864959830366,-79.39017410876565
43.66858205318008,-79.39089577503522
43.66950612785054,-79.3915001011097
43.66920829439302,-79.39165656523797
43.66932875423782,-79.39064025345614
43.67132107385436,-79.397457166964
43.672329440341485,-79.39715389465584
43.67260451679369,-79.3988768791118
43.67382460934339,-79.39668998278968
43.67301048191803,-79.39611929223852
43.672658092468644,-79.39849725246368
43.672078156282545,-79.39681095009007
43.67224872931456,-79.39619846760397
43.672439427303544,-79.39669890157846
43.67256402931246,-79.39782514759345
43.6723307953111,-79.39866043280227
43.67234806867017,-79.39623690650488
43.67256233366177,-79.39866416816123
43.67199329095108,-79.39772835403483
43.67390199784185,-79.39721309176639
43.673838840501844,-79.39809782688178
43.673971078982085,-79.39745897985244
43.672648985607644,-79.39645514786122
43.67281553238444,-79.3966968219636
43.67178858800222,-79.39830298383983
43.6735662509932,-79.39836146513217
43.67383677789196,-79.3989374343913
43.672797610279,-79.39766010005238
43.67300920971582,-79.39829931621404
43.67310683299206,-79.3978057270101
43.671466131778764,-79.39882359123816
43.67236059849326,-79.39702343085659
43.67219867630445,-79.39770705019058
43.67254828741073,-79.39776163502036
43.67219913438164,-79.38580578563383
43.67275827967285,-79.38568615313858
43.672493558305675,-79.38383912213258
43.672199914978606,-79.38455411189008
43.67359943664633,-79.38397402354894
43.67345829575237,-79.38513022638617
43.67306005351228,-79.38397422442608
43.672501785791894,-79.38490856515487
43.673024730136085,-79.38550283501014
43.6727993114254,-79.38398137724786
43.671964600319505,-79.38404091453013
