Latitude,Longitude
43.671845254935114,-79.39041892747522
43.67371128070392,-79.39116252704333
43.67145176008859,-79.38991190752202
43.673329641019784,-79.39082666917237
43.6726667732345,-79.39153849084488
43.672925680276926,-79.39116293356712
43.673118125906086,-79.39124209648242
43.671369446958984,-79.38999412170362
43.67216190241645,-79.39200630064961
43.671859439730945,-79.39244939742402
43.67222717182549,-79.39037724385669
43.672675655269224,-79.39255235454625
43.67379656374976,-79.39213092869673
43.67270381281244,-79.39111022792999
43.67149185581988,-79.39100988792643
43.67178990782315,-79.39031725891441
43.67180023062645,-79.39194753613415
43.67366690633893,-79.38992354244631
43.671754057352004,-79.39073706249975
43.67221335726143,-79.38991515255748
43.67326244731755,-79.39109360329742
43.67129594791304,-79.39026793880409
43.674050371844984,-79.39163033919937
43.67364491292741,-79.3916951549766
43.67397760238888,-79.39027891300441
43.673554103303125,-79.39197207612139
43.67661939857896,-79.38999549249944
43.67815406793301,-79.39062772929177
43.675682399530665,-79.39207120318447
43.676296267741485,-79.39207285784902
43.67730224004223,-79.39162128943713
43.67600520483637,-79.39047588838321
43.67742226939333,-79.39083702569718
43.678124742733274,-79.39080958641091
43.677785099053914,-79.39030827884342
43.67565587632714,-79.39128279622928
43.67593743494106,-79.39224918976046
43.67780275304832,-79.39187680418843
43.677054051391906,-79.39146112558663
43.67835940041142,-79.39255149648886
43.67592211489795,-79.3926449505127
43.677480967950586,-79.39240523384584
43.6774151173131,-79.39102286464716
43.675762233087646,-79.39067443672128
43.677341299275476,-79.3906417052168
43.67751088779335,-79.39011744191777
43.67847987052515,-79.39263456573619
43.67735816753643,-79.39273035671411
43.67760140118005,-79.39113494925866
43.675924123296895,-79.39126540033826
43.67825803044149,-79.392621673535
43.66713201000477,-79.3901692965392
43.667442098652586,-79.3903843967888
43.66843287962843,-79.39282332192228
43.66726807765728,-79.39166072372387
43.669271134606575,-79.39181453865278
43.66929220577864,-79.39025066275757
43.66759001227151,-79.3916159862807
43.66791337749583,-79.39061293823723
43.667763179038936,-79.39107961692186
43.66910252152132,-79.3904259458552
43.66743747474393,-79.39193200812562
43.66943167829685,-79.39178068525263
43.66961287485352,-79.39270411676354
43.66762512565619,-79.39058782264685
43.66770097580272,-79.39127235480794
43.66810244138577,-79.39149068327804
43.668789442364414,-79.38990893869054
43.66778279628766,-79.39262503221596
43.66726765921964,-79.38990889950611
43.66793572025387,-79.39122046838612
43.669598100735456,-79.39078803661172
43.66832269719195,-79.39070821948451
43.668136948925934,-79.3915222845101
43.66851396037738,-79.39236313651537
43.66703028751545,-79.39027772005886
43.66665869159258,-79.39197499396859
43.66823661470489,-79.39255251392791
43.67283816726068,-79.39652507075299
43.67358693813086,-79.39784255459539
43.67231832078353,-79.3982890768829
43.67258521280778,-79.39707378157757
43.67277662721246,-79.39755762023908
43.67115305830844,-79.39886937265554
43.673597502761424,-79.39862303816435
43.671323815790764,-79.39839123780605
43.67196558917939,-79.3968419856552
43.671453069104096,-79.3977167053389
43.67350139685225,-79.39883723454248
43.67182561277034,-79.39898019650033
43.67239716983133,-79.39703129217041
43.67367876337522,-79.39892757122323
43.673919510077326,-79.39795716518731
43.673224034790316,-79.397177200627
43.67360855001874,-79.39621316950709
43.67363325853539,-79.39784437870286
43.671945410836926,-79.39653710581071
43.67281429699888,-79.39811790419324
43.67238999965086,-79.39844364543774
43.67117572271493,-79.39762831928775
43.67287602203093,-79.39814576807325
43.67155153966555,-79.39616876747378
43.67161312916424,-79.39857157821339
43.671283586454656,-79.39751017101393
43.67128896598052,-79.39880325871562
43.67374627579535,-79.39653389697122
43.67342399823545,-79.39796844680394
43.67310558045799,-79.39877288277839
43.673740621338645,-79.38397554711753
43.674020785905526,-79.38565457707573
43.67119048080672,-79.38401156288501
43.67133333318739,-79.38570375255945
43.67206786591858,-79.38435500762753
43.67203331885055,-79.38567549704129
43.67306398965872,-79.38593947710619
43.673649651268505,-79.38413676911938
43.67147713062163,-79.3858620410232
43.671668861436096,-79.38570019892919
43.6730914009328,-79.3850365145417
43.673018261253176,-79.38610705595289
43.67231191810889,-79.38465385362295
43.6738939889772,-79.38514034182263
43.67343860692246,-79.38524759899782
43.67334829050155,-79.38409696016943
43.672488527868104,-79.38600979387527
43.671287032215446,-79.38470318790043
43.67302831056047,-79.38501547441669
43.67342274031761,-79.38658408283307
43.671454014760634,-79.384494842928
43.67322093102551,-79.38445270603788
43.67210192354143,-79.38630047923331
43.673454673891094,-79.38795232380681
43.67450127122291,-79.38977789190552
43.6754342863005,-79.38972643981113
43.67390746830287,-79.38702084073968
43.67564868463195,-79.3876301230091
43.67442322328914,-79.38719976546774
43.674305106327694,-79.3880203556662
43.67564988009005,-79.38799588347779
43.673686201365335,-79.38902122735558
43.67447148834738,-79.38722170979047
43.675487817514416,-79.38731001392301
43.675527074192864,-79.38716938125413
